original_address,lat,lon,formatted,housenumber,name,street,suburb,postcode,county,district,city,state,confidence_street_level,country,country_code,confidence,confidence_city_level,attribution,attribution_license,attribution_url
"Sundalen",,,,,,,,,,,,,,,,,,,
"Sundsbarm",59.5346277,8.4648696,"Sundsbarm, Vestfold og Telemark",Sundsbarm,,,,,Telemark,Sundsbarm,Vestfold og Telemark,Norway,,no,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Svarstad",60.0667258,10.2109082,"3530 Svarstad (Svarstad)",Svarstad,,,3530,,Buskerud,Svarstad,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Svartebotn",59.5904246,6.3626947,"Svartebotn, 4209 Sauda",Svartebotn,,,4209,,Rogaland,Sauda,Rogaland,Norway,,no,,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Svartnes Fergestad",70.35869,31.03002,"Vardo (Svartnes), Troms og Finnmark",,Vardo,,,,,Svartnes,Troms og Finnmark,Norway,1,no,,0.625,,,https://www.whosonfirst.org/docs/licenses/
"Sveio",59.61370615,5.4117567089092296,"Sveio",,,,,,Vestland,Sveio,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Svensby",69.6690882,19.8048465,"Svensby - Bávttit (Svensby - Bávttit)",Svensby - Bávttit,,,,,Troms,Svensby - Bávttit,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Svindal",59.881808,11.2003979,"1903 Svindal (Svindal)",Svindal,,,1903,,Akershus,Svindal,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Sylte, Vanylven",62.0514713,5.6204737,"6144 Sylte (Sylte)",Sylte,,,6144,,Møre og Romsdal,Sylte,,Norway,1,no,,0.5,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Tana",70.28233420000001,27.891327153538903,"Tana",,,,,,Finnmark,Tana,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Tarva",63.8023666,9.4154843,"7166 Tarva (Tarva)",Tarva,,,7166,,Trøndelag,Tarva,,Norway,,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Tisvattnet",,,,,,,,,,,,,,,,,,,
"Titlestad",60.2671881,5.3553888,"Titlestad, 5243 Bergen",Titlestad,Fana,,5243,Nordheim,Vestland,Bergen,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Tjeldøy",68.3881775,16.1345708,"Tjeldøy kystfort, Tjeldoddveien, Tjeldsund",Tjeldøy kystfort,,Tjeldoddveien,,Odden,Troms,Tjeldsund,Troms og Finnmark,Norway,0.9,no,,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Tjølling",59.0560139,10.1278611,"Tjølling prestegård, Tjøllingvollen",Tjølling prestegård,,,3261,Tjølling prestegård,Vestfold,Tjøllingvollen,,Norway,0.9,no,,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Tjøme",59.11097325,10.39958349463733,"Tjøme, 3145 Kirkebygda",Tjøme,,,3145,,Vestfold,Kirkebygda,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Tolga",62.3718777,11.070463712524084,"Tolga",,,,,,Innlandet,Tolga,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Tollbodgt. Kr.sand",,,,,,,,,,,,,,,,,,,
"Tollevik, Bømlo",59.789897,5.222814,"Bomlo, Vestland",,,,,,,Bomlo,Vestland,Norway,1,no,,0.5,,,https://www.whosonfirst.org/docs/licenses/
"Tolvsrød v/Tønsberg",59.272637,10.463211,"Meny Tolvsrød, Vidars vei, 3151 Tønsberg",Meny Tolvsrød,Faerder,Vidars vei,3151,Gauterød,Vestfold,Tønsberg,Vestfold og Telemark,Norway,1,no,,0.63,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Tolvsrød",59.2724442,10.471709,"Tolvsrød, Tønsberg",Tolvsrød,,,3152,Tolvsrød,Vestfold,Tønsberg,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Tomtehaugen, Råholt",60.269596,11.186613,"Eidsvoll (Råholt), Viken",,Eidsvoll,,,,,Råholt,Viken,Norway,1,no,,0.5,,,https://www.whosonfirst.org/docs/licenses/
"Tønsberg",59.3549795,10.282049110877239,"Tønsberg",,,,,,Vestfold,Tønsberg,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Tonstad",58.6645543,6.7160736,"4440 Tonstad (Tonstad)",Tonstad,,,4440,,Agder,Tonstad,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Tørberget",61.1348765,12.1062924,"2429 Tørberget (Tørberget)",Tørberget,,,2429,,Innlandet,Tørberget,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Torvik",59.8079708,10.6893814,"1459 Torvik (Torvik)",Torvik,,,1459,,Akershus,Torvik,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Tovik",68.6801321,16.8689711,"9445 Tovika (Tovika)",Tovika,,,9445,,Troms,Tovika,,Norway,0.75,no,,0.75,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Tøyen, Oslo 5",59.9169677,10.7691028,"Tøyen, Oslo",Tøyen,,,0578,Tøyen,,Oslo,,Norway,0.9,no,,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Trandumskogen",60.2189241,11.1179757,"Henrettede i Trandumskogen, Trandumvegen, 2058 Ullensaker",Henrettede i Trandumskogen,Trandum,Trandumvegen,2058,Melby,Akershus,Ullensaker,Viken,Norway,0.81,no,,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Tretten i Gudbrandsdalen",59.6727667,11.0673417,"Gudbrandsdalen, Indre Østfold",Gudbrandsdalen,,,1821,Gudbrandsdalen,Østfold,Indre Østfold,,Norway,1,no,,0.25,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Tretten",69.7994332,21.1236767,"Tretten (Tretten)",Tretten,,,,,Troms,Tretten,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Trollia, Eidsvågneset",60.4449402,5.2823801,"Eidsvågneset, Bergen",Eidsvågneset,Åsane,,5101,Eidsvågneset,Vestland,Bergen,,Norway,1,no,,0.5,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Tromøy",58.47206285,8.8663742213361,"Tromøya, 4812 Brekka",Tromøya,,,4812,,Agder,Brekka,,Norway,,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Tromøya",58.47206285,8.8663742213361,"Tromøya, 4812 Brekka",Tromøya,,,4812,,Agder,Brekka,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Tromsø",69.6516345,18.9558585,"Tromsø",,,,,,Troms,Tromsø,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Trondheim",63.4304475,10.3952118,"Trondheim",,,,,,Trøndelag,Trondheim,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Tronstad, Innhavet",67.9633674,15.9307907,"Strávnjunnje - Innhavet (Strávnjunnje - Innhavet)",Strávnjunnje - Innhavet,,,,,Nordland,Strávnjunnje - Innhavet,,Norway,1,no,,0.25,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Trygve Nilsensvei Oslo 10",59.974453,10.735045,"Oslo (Oslo), Oslo",,Oslo,,,,,Oslo,Oslo,Norway,1,no,,0.5,,,https://www.whosonfirst.org/docs/licenses/
"Trysil",61.3561472,12.36702596037586,"Trysil",,,,,,Innlandet,Trysil,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Tunsjøen",59.838967,11.362578,"Tunsjøen, Hølandsveien, Aurskog-Høland",Tunsjøen,,Hølandsveien,,Frogner,Akershus,Aurskog-Høland,,Norway,0.3969,no,,0.3969,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Tuv",60.8792476,8.4852637,"Tuv (Tuv)",Tuv,,,,,Buskerud,Tuv,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Tveita",59.5687109,5.4141132,"Tveita (Tveita)",Tveita,,,,,Vestland,Tveita,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Tvetenveien, Oslo",59.9300768,10.8644918,"Tvetenveien, 0675 Oslo",Tvetenveien,Bjerkly,Tvetenveien,0675,Alna,,Oslo,,Norway,1,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Tydal",62.97014335,11.821146128153032,"7590 Tydal",,,,7590,,Trøndelag,Tydal,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Tynset",62.360107049999996,10.532249364357114,"Tynset",,,,,,Innlandet,Tynset,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Tyrifjord",60.051481,10.262718,"Tyrifjord golfklubb, Hole, Viken",Tyrifjord golfklubb,,,,,,Hole,Viken,Norway,0.9,no,,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Tyristrand",60.0854616,10.0971643,"3533 Tyristrand (Tyristrand)",Tyristrand,,,3533,,Buskerud,Tyristrand,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Ullern, Sør-Odal",60.2120856,11.6347146,"Ullern, Disenå",Ullern,,,,,Innlandet,Disenå,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Ulnes",60.9956599,9.1148552,"Ulnes, Nord-Aurdal",Ulnes,,,,Ulnes,Innlandet,Nord-Aurdal,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Ulset",63.033184,8.0115968,"6674 Ulset (Ulset)",Ulset,,,6674,,Møre og Romsdal,Ulset,,Norway,1,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Ulsetåsen, Åsane",60.4616757,5.3108174,"Ulsetåsen, 5119 Bergen",Ulsetåsen,Åsane,Ulsetåsen,5119,Åsane,Vestland,Bergen,,Norway,1,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Ulsrudvannet",59.88804,10.863248,"Ulsrudvannet, Oslo",,Oslo,Ulsrudvannet,,Bøler,,Oslo,Oslo,Norway,,no,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Ulstein",62.363780750000004,5.82863603435073,"Ulstein",,,,,,,Ulstein,Møre og Romsdal,Norway,,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Ulsteinvik",62.3426629,5.84686,"6065 Ulsteinvik",,,Ulsteinvik,,,6065,Ulsteinvik,Møre og Romsdal,Norway,,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Ulvsvåg",68.1155376,15.8656124,"8276 Ulsváhke - Ulvsvåg (Ulsváhke - Ulvsvåg)",,,Ulsváhke - Ulvsvåg,,,8276,Ulsváhke - Ulvsvåg,Nordland,Norway,,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Undrumsdal, Våle",59.4202823,10.2765941,"3178 Våle (Våle)",,,Våle,,,3178,Våle,Vestfold,Norway,,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Utenfor Tjøme",59.123974,10.419396,"Faerder (Tjome), Vestfold og Telemark",Faerder,,,,Vestfold og Telemark,,Tjome,,Norway,,no,0.5,1,,,https://www.whosonfirst.org/docs/licenses/
"Utøy",57.9843528,7.59285,"Udøy, Lindesnes",,,Udøy,Udøy,,4516,Lindesnes,Agder,Norway,,no,0.675,0.675,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Utvik",61.806331,6.5191967,"6797 Utvik (Utvik)",,,Utvik,,,6797,Utvik,Vestland,Norway,,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"v/Mandal",58.0268181,7.4534802,"4514 Mandal",,,Mandal,,,4514,Mandal,Agder,Norway,,no,0.5,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Vadmyra",60.361484399999995,5.23060185096873,"Vadmyra, Bergen",Laksevåg,,Vadmyra,Vadmyra,,5172,Bergen,Vestland,Norway,,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Vadmyrvn, Loddefjord",60.37083,5.23444,"Loddefjord, Bergen, Vestland",,,Loddefjord,Loddefjord,Vestland,,Bergen,,Norway,,no,0.5,1,,,https://www.whosonfirst.org/docs/licenses/
"Vadsø",70.22671985,29.782800932798843,"Vadsø",,,,,,,Vadsø,Finnmark,Norway,,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Vågen, 7633 Frosta",63.5854498,10.806727,"7633 Vågen (Vågen)",,,Vågen,,,7633,Vågen,Trøndelag,Norway,,no,0.5,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Vågsbygd",58.1214505,7.9417977,"Vågsbygd, Kristiansand",,,Vågsbygd,Vågsbygd,,4622,Kristiansand,Agder,Norway,,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Vaksdal",60.6734959,5.767017366031196,"Vaksdal",,,,,,,Vaksdal,Vestland,Norway,,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Valdres",60.5147476,11.1744511,"Valdres, Eidsvoll",,,Valdres,Valdres,,2093,Eidsvoll,Akershus,Norway,,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Våle",59.4202823,10.2765941,"3178 Våle (Våle)",,,Våle,,,3178,Våle,Vestfold,Norway,,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Valle i Bamle",58.941737,9.540118,"Valle, Bamble, Vestfold og Telemark",,,Valle,,Vestfold og Telemark,,Bamble,,Norway,,no,0.7105263157894737,0.75,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Valle i Setesdal",59.21259,7.53559,"Valle (Valle), Agder",Valle,,,,Agder,,Valle,,Norway,,no,0.33333333333333337,0.33333333333333337,,CC BY 4.0,https://www.geonames.org/datasources/
"Vallø",60.7611889,8.0893416,"Vallo",,,Vallo,,,,Vallo,Buskerud,Norway,,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Valmen, 2460 Osen",61.29992,11.76395,"2460 Amot (Osen)",Amot,,,,Innlandet,2460,Osen,,Norway,,no,0.5,1,,,https://www.whosonfirst.org/docs/licenses/
"Valnes i Salten",,,,,,,,,,,,,,,,,,,
"Vang kirke",60.8024224,11.132612491420016,"Vang kirke, Vangsvegen, 2322 Ridabu",,Vangsvegen,Vang kirke,Vang prestegård,,2322,Ridabu,Innlandet,Norway,,no,0.9,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Vang",61.192208550000004,8.469518925838273,"Vang",,,,,,,Vang,Innlandet,Norway,,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Vanvikan",63.5535227,10.2211768,"7125 Vanvikan (Vanvikan)",,,Vanvikan,,,7125,Vanvikan,Trøndelag,Norway,,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Vardenlia",59.1246653,10.2583959,"Vardenlia, 3227 Sandefjord",,Vardenlia,Vardenlia,Kamfjord,,3227,Sandefjord,Vestfold,Norway,,no,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Vassdal",66.1846581,13.309527,"Vassdal (Vassdal)",,,Vassdal,,,,Vassdal,Nordland,Norway,,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Vassdalsvik, Meløy",66.80779580000001,13.56632085,"Vassdalsvik, Meløy, Nordland",,,Vassdalsvik,,,,Meløy,Nordland,Norway,,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Vatnali Fjellstue",61.471877,9.44989,"Ruten Fjellstue, Sor-Fron",,Ruten Fjellstue,,,Innlandet,,Sor-Fron,Innlandet,Norway,,no,0.6260869565217392,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Ved Hessdalen",62.7906663,11.1811975776322,"Hessdalen kirke, Hessdalsvegen, Engesvollen",,Hessdalsvegen,Hessdalen kirke,Hessdalen,Trøndelag,,Engesvollen,Trøndelag,Norway,,no,0.63,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Vefsn",65.82074705,13.178635557364167,"Vefsn",,,,,,,Vefsn,Nordland,Norway,,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Veggli i Numedal",60.04093,9.15642,"Rollag (Veggli), Viken",Rollag,,,,Viken,,Veggli,,Norway,,no,0.33333333333333337,0.33333333333333337,,,https://www.whosonfirst.org/docs/licenses/
"Veitvedt",,,,,,,,,,,,,,,,,,,
"Vennesla",58.33986185,7.770790282061096,"Vennesla",,,,,,,Vennesla,Agder,Norway,,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Vesleheim Ranheim",,,,,,,,,,,,,,,,,,,
"Vest-Torpa",60.9217876,10.07124,"Vest-Torpa, Nordre Land",,,Vest-Torpa,Vest-Torpa,,,Nordre Land,Innlandet,Norway,,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Vestby",59.559856249999996,10.711865345334502,"Vestby",,,,,,,Vestby,Akershus,Norway,,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Vesterålen",68.7531551,14.6785866,"Vesterålen, Bø, Nordland",,,Vesterålen,,,,Bø,Nordland,Norway,,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Vestfossen",59.7336724,9.8673197,"3320 Vestfossen (Vestfossen)",,,Vestfossen,,,3320,Vestfossen,Buskerud,Norway,,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Vestlandsheimen, Arna",60.4945,5.37805,"Vestlandsheimen, Bergen, Vestland",,,Vestlandsheimen,,Vestland,,Bergen,,Norway,,no,0,,,CC BY 4.0,https://www.geonames.org/datasources/
"Vestli, Oslo",59.971412,10.927555,"Vestli, Oslo",,,Vestli,Vestli,,0969,Oslo,,Norway,,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Vestnes i Romsdal",62.619395,7.090291,"Vestnes (Vestnes), Møre and Romsdal",Vestnes,,,,Møre and Romsdal,,Vestnes,,Norway,,no,0.33333333333333337,0.33333333333333337,,,https://www.whosonfirst.org/docs/licenses/
"Vestnes",62.56819005,7.11060774159323,"Vestnes",,,,,,,Vestnes,Møre og Romsdal,Norway,,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Vestra Lomtjern",68.3430111,16.3111139,"Lomtjern, Narvik",Lomtjern,,Lomtjern,,,,Narvik,Nordland,Norway,,no,0.25,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Vestre Gausdal",61.2862475,9.9860227,"Vestre Gausdal, Innlandet",,,Vestre Gausdal,,,,,Innlandet,Norway,,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Vestskogen, Nøtterøy",59.242954100000006,10.395126829218107,"Hundremeterskogen barnehage, Nøtterøy, Lerkeveien, 3142 Tandstad",,Lerkeveien,"Hundremeterskogen barnehage, Nøtterøy",Vestskogen,,3142,Tandstad,Vestfold,Norway,,no,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Vik 4890 Grimstad",58.3662189,8.6250393,"Vik, 4885 Grimstad",,Vik,Vik,,,4885,Grimstad,Agder,Norway,1,no,0.5,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Vik",61.034966350000005,6.594105058640873,"Vik",,,,,,,Vik,Vestland,Norway,,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Vingesjøvn., Kongsvinger",60.191611,12.000846,"Kongsvinger (Kongsvinger), Innlandet",Kongsvinger,,,,Innlandet,,Kongsvinger,,Norway,,no,0.5,1,,,https://www.whosonfirst.org/docs/licenses/
"Vingrom",61.0461223,10.4296109,"Vingrom (Vingrom)",,,Vingrom,,,,Vingrom,Innlandet,Norway,,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Vinje",59.80713825,7.713770319631215,"Vinje",,,,,,,Vinje,Telemark,Norway,,no,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
